OID,OBJECTID_1,Join_Count,TARGET_FID,OBJECTID,FID_,STREAMCODE,SITECODE,STREAMSITE,STREAMNAME,YEAR,DATE_,SAMPLE,RUN,LONGITUDE,LATITUDE,UTMX,UTMY,UTMZ,VALIDATION,CC,SITELENGTH,AVERAGEWID,AREA,USABLEAREA,NOFISH,X1,X2,X10,X11,X12,X14,X70,X73,X75,X76,X77,X78,X80,X84,X103,X131,X141,X160,X162,X163,X165,X176,X180,X181,X182,X184,X186,X189,X192,X194,X196,X197,X198,X200,X201,X203,X204,X206,X208,X209,X210,X211,X212,X214,X224,X225,X233,X235,X251,X280,X281,X311,X312,X313,X314,X316,X317,X320,X322,X330,X331,X334,X335,X337,X338,X339,X341,X342,X348,X351,X361,X366,X380,X381,X382,X999,SHANNON,BARRIERID,STREAM,STRAHLER,SHREVE,Shape_Leng,DESCR,River,FIPEX_segE,FIPEX_Subs,FIPEX_se_1,FIPEX_su_1,DCIs450mLi,DCIs5kmLi,DCIs10kmLi,DCIs10kmCu,DCIs25kmLi,DCIs25kmCu,DCIsNoDD,DCIs5kmCu,DCIs1kmCu,DCIs1kmLi,DCIs450mCu,X198_log,X210_log,S2_DCIs450mCu,S2_DCIs450mLi,S2_DCIs1kmCu,S2_DCIs1kmLi,S2_DCIs5kmCu,S2_DCIs5kmLi,S2_DCIs10kmCu,S2_DCIs10kmLi,S2_DCIs25kmCu,S2_DCIs25kmLi
-1,66,1,65,66,158,DF1,DF007WM,DF1-DF007WM,Duffins,2009,39989,1,1,-79.08610535,43.88243103,653748.6422,4860595.202,17, ,C1,60.48,3.59,217.1232,209.88576, ,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.323606162,100005,Duffins,0,0,297.314140181,Water Line  Permanent,Duffins,620,627,620_s,627_s,63.32,33.11,22.73,16.01,9.7,4.78,2.32,28.53,53.01,58.04,61.52,0,3.40119738166,64.7,64.7,57.14,56.32,37.87,40.75,28.36,34.59,8.51,16.65
-1,67,1,66,67,157,DF1,DF007WM,DF1-DF007WM,Duffins,2006,38916,1,1,-79.08610535,43.88243103,653748.6422,4860595.202,17, ,C1,60.6,3.438333333,208.363,194.4721333, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103,0,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2.760866925,100005,Duffins,0,0,297.314140181,Water Line  Permanent,Duffins,620,627,620_s,627_s,63.32,33.11,22.73,16.01,9.7,4.78,2.32,28.53,53.01,58.04,61.52,0,4.63472898823,64.7,64.7,57.14,56.32,37.87,40.75,28.36,34.59,8.51,16.65
-1,68,1,67,68,156,DF1,DF007WM,DF1-DF007WM,Duffins,2003,37806,1,1,-79.08610535,43.88243103,653748.6422,4860595.202,17, ,C1,62,2.503,155.186,155.186, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100005,Duffins,0,0,297.314140181,Water Line  Permanent,Duffins,620,627,620_s,627_s,63.32,33.11,22.73,16.01,9.7,4.78,2.32,28.53,53.01,58.04,61.52,0,0,64.7,64.7,57.14,56.32,37.87,40.75,28.36,34.59,8.51,16.65
-1,69,1,68,69,155,DF1,DF007WM,DF1-DF007WM,Duffins,2003,37718,1,1,-79.08610535,43.88243103,653748.6422,4860595.202,17, ,C1,62,2.503,155.186,155.186, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.432154377,100005,Duffins,0,0,297.314140181,Water Line  Permanent,Duffins,620,627,620_s,627_s,63.32,33.11,22.73,16.01,9.7,4.78,2.32,28.53,53.01,58.04,61.52,0,3.09104245336,64.7,64.7,57.14,56.32,37.87,40.75,28.36,34.59,8.51,16.65
-1,70,1,69,70,323,DF1,URDT,DF1-URDT,Duffins,2006,38904,1,1,-79.08365631,43.88338852,653942.9167,4860706.109,17, ,C1,41.2,3.1225,128.647,128.647, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667935697,100005,Duffins,0,0,297.314140181,Water Line  Permanent,Duffins,620,627,620_s,627_s,63.32,33.11,22.73,16.01,9.7,4.78,2.32,28.53,53.01,58.04,61.52,0,3.295836866,64.7,64.7,57.14,56.32,37.87,40.75,28.36,34.59,8.51,16.65
-1,71,1,70,71,154,DF1,DF006WM,DF1-DF006WM,Duffins,2009,39989,1,1,-79.05944824,43.88355637,655887.1812,4860770.141,17, ,C1,65.2,7.883,513.9716,513.9716, ,0,0,0,0,0,0,0,0,0,6,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,22,0,0,0,0,0,0,0,0,0,5.605667674,300038,Duffins,0,0,1051.57746266,Water Line  Permanent,Duffins,544,708,544_s,708_s,96.82,91.01,73.99,59.62,47.08,41.02,34.42,88.04,88.66,91.45,93.17,0,2.63905732962,100,100.01,100,99.99,97.17,98.91,75.69,88.93,64.91,67.49
-1,72,1,71,72,153,DF1,DF006WM,DF1-DF006WM,Duffins,2006,38947,1,1,-79.05944824,43.88355637,655887.1812,4860770.141,17, ,C1,66,7.207,475.662,475.662, ,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,16,36,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33,0,0,43,0,0,0,0,0,0,0,0,0,6.988252509,300038,Duffins,0,0,1051.57746266,Water Line  Permanent,Duffins,544,708,544_s,708_s,96.82,91.01,73.99,59.62,47.08,41.02,34.42,88.04,88.66,91.45,93.17,1.79175946923,2.77258872224,100,100.01,100,99.99,97.17,98.91,75.69,88.93,64.91,67.49
-1,73,1,72,73,152,DF1,DF006WM,DF1-DF006WM,Duffins,2003,37805,1,1,-79.05944824,43.88355637,655887.1812,4860770.141,17, ,C1,50.95,8.572,436.7434,436.7434, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300038,Duffins,0,0,1051.57746266,Water Line  Permanent,Duffins,544,708,544_s,708_s,96.82,91.01,73.99,59.62,47.08,41.02,34.42,88.04,88.66,91.45,93.17,0,0,100,100.01,100,99.99,97.17,98.91,75.69,88.93,64.91,67.49
-1,74,1,73,74,151,DF1,DF006WM,DF1-DF006WM,Duffins,2003,37687,1,1,-79.05944824,43.88355637,655887.1812,4860770.141,17, ,C1,50.95,8.572,436.7434,436.7434, ,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,3.027029856,300038,Duffins,0,0,1051.57746266,Water Line  Permanent,Duffins,544,708,544_s,708_s,96.82,91.01,73.99,59.62,47.08,41.02,34.42,88.04,88.66,91.45,93.17,0,1.94591014906,100,100.01,100,99.99,97.17,98.91,75.69,88.93,64.91,67.49
-1,75,1,74,75,318,DF1,NCD11Bctlus,DF1-NCD11Bctlus,Duffins,2008,39674,1,1,-79.03712463,43.88383102,657679.7707,4860843.008,17, ,C1,41.5,2.033333333,84.38333333,78.75777778, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,0,0,16,0,0,0,0,0,0,0,109,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,4.855096396,300052,Duffins,0,0,2008.33067889,Water Line  Permanent,Duffins,722,718,722_s,718_s,65.64,15.67,9.37,4.8,2.1,0.76,0.26,9.97,41.52,53.35,65.39,0,0,66.67,63.13,42.07,56.45,10.1,16.86,4.85,9.85,0.77,2.19
-1,76,1,75,76,317,DF1,NCD11Bctlus,DF1-NCD11Bctlus,Duffins,2006,39015,1,1,-79.03712463,43.88383102,657679.7707,4860843.008,17, ,C1,43.1,1.04,44.824,44.824, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4.745102806,300052,Duffins,0,0,2008.33067889,Water Line  Permanent,Duffins,722,718,722_s,718_s,65.64,15.67,9.37,4.8,2.1,0.76,0.26,9.97,41.52,53.35,65.39,0,0,66.67,63.13,42.07,56.45,10.1,16.86,4.85,9.85,0.77,2.19
-1,77,1,76,77,257,DF1,DU02,DF1-DU02,Duffins,2000,36763,1,1,-79.06056213,43.88412857,655796.2075,4860831.593,17, ,C2,50,10.7,535,535, ,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,11,13,0,0,1,20,0,0,0,0,0,0,0,0,9,0,3,0,2,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,10.34054392,300038,Duffins,0,0,1051.57746266,Water Line  Permanent,Duffins,544,708,544_s,708_s,96.82,91.01,73.99,59.62,47.08,41.02,34.42,88.04,88.66,91.45,93.17,0,0,100,100.01,100,99.99,97.17,98.91,75.69,88.93,64.91,67.49
-1,78,1,77,78,256,DF1,DU02,DF1-DU02,Duffins,1998,36077,1,1,-79.06056213,43.88412857,655796.2075,4860831.593,17, ,C2,58.6,7.883333333,461.9633333,461.9633333, ,0,0,0,0,0,0,0,2,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.346414241,300038,Duffins,0,0,1051.57746266,Water Line  Permanent,Duffins,544,708,544_s,708_s,96.82,91.01,73.99,59.62,47.08,41.02,34.42,88.04,88.66,91.45,93.17,0,0,100,100.01,100,99.99,97.17,98.91,75.69,88.93,64.91,67.49
-1,79,1,78,79,255,DF1,DU02,DF1-DU02,Duffins,1998,36048,1,1,-79.06056213,43.88412857,655796.2075,4860831.593,17, ,C2,58.6,7.883333333,461.9633333,461.9633333, ,0,0,0,3,0,2,0,2,0,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,0,0,0,4.099192725,300038,Duffins,0,0,1051.57746266,Water Line  Permanent,Duffins,544,708,544_s,708_s,96.82,91.01,73.99,59.62,47.08,41.02,34.42,88.04,88.66,91.45,93.17,0,3.66356164613,100,100.01,100,99.99,97.17,98.91,75.69,88.93,64.91,67.49
-1,80,1,79,80,254,DF1,DU02,DF1-DU02,Duffins,1997,35696,2,1,-79.06056213,43.88412857,655796.2075,4860831.593,17, ,C2,60,7.92,475.2,475.2, ,0,0,0,0,0,2,0,0,6,96,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,127,137,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,7,0,0,0,0,0,0,0,1,0,5.074173176,300038,Duffins,0,0,1051.57746266,Water Line  Permanent,Duffins,544,708,544_s,708_s,96.82,91.01,73.99,59.62,47.08,41.02,34.42,88.04,88.66,91.45,93.17,1.94591014906,4.84418708646,100,100.01,100,99.99,97.17,98.91,75.69,88.93,64.91,67.49
-1,81,1,80,81,253,DF1,DU02,DF1-DU02,Duffins,1997,35579,1,1,-79.06056213,43.88412857,655796.2075,4860831.593,17, ,C2,49.5,10.15,502.425,502.425, ,0,0,51,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,62,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,10,0,0,0,0,0,0,0,0,0,5.222797825,300038,Duffins,0,0,1051.57746266,Water Line  Permanent,Duffins,544,708,544_s,708_s,96.82,91.01,73.99,59.62,47.08,41.02,34.42,88.04,88.66,91.45,93.17,0,3.63758615973,100,100.01,100,99.99,97.17,98.91,75.69,88.93,64.91,67.49
-1,82,1,81,82,296,DF1,GTGD,DF1-GTGD,Duffins,2006,38881,1,1,-79.10213471,43.88559723,652452.8611,4860917.163,17, ,C1,60.8,3.208333333,195.0666667,185.3133333, ,0,0,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3.142886693,300048,Duffins,0,0,596.253631067,Water Line  Permanent,Duffins,598,596,598_s,596_s,99.88,87.97,75.47,62.69,47.1,37.46,25.15,83.34,99.51,99.65,99.74,0,5.13579843705,100,100.02,100.01,100.01,91.57,92.74,83.07,91,65.8,69.42
-1,83,1,82,83,326,DF1,URUT,DF1-URUT,Duffins,2006,38989,1,1,-79.09641266,43.88689804,652909.183,4861072.216,17, ,C1,40,1.688,67.52,67.52, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,0,37,0,0,0,0,0,0,0,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5.593109425,300074,Duffins,0,0,57.1394436238,Water Line  Permanent,Duffins,606,603,606_s,603_s,99.57,62.01,35.07,21.76,12.89,6.12,2.67,44.58,98.93,99.16,99.34,0,1.79175946923,100,100,100,100,58.58,71.78,34.01,48.82,9.56,19.52
-1,84,1,83,84,595,WD1,WDU09,WD1-WDU09,West Duffins,2000,36752,1,1,-79.16597748,43.88883209,647316.413,4861160.631,17, ,C1,48,6.7,321.6,321.6, ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,31,140,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,3.969209502,300049,Duffins,0,0,787.17043022,Water Line  Permanent,Duffins,101,124,101_s,124_s,96.87,78.2,74.89,71,53.48,40.31,34.37,74.23,91.59,94.64,95.8,1.09861228867,3.43398720449,100.01,99.99,100,100.03,87.54,92.22,85.5,88.57,55.12,69.59
-1,85,1,84,85,297,DF1,GTSC,DF1-GTSC,Duffins,2006,39057,1,1,-79.11997986,43.88938522,651009.7903,4861305.114,17, ,C1,83,1.125,93.375,91.040625, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300048,Duffins,0,0,1447.25071029,Water Line  Permanent,Duffins,598,198,598_s,198_s,99.25,93.35,83.93,72,50.39,39.27,25.15,89.12,99.15,99.23,99.25,0,1.60943791243,100,100,100.02,99.99,94.15,97.12,91.13,94.2799999999999,65.12,71.45
-1,86,1,85,86,290,DF1,GG3,DF1-GG3,Duffins,2007,39351,1,1,-79.06130219,43.89391327,655711.255,4861916.967,17, ,C1,82.98,8.344,692.38512,692.38512, ,0,0,0,0,0,0,0,0,0,112,0,4,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,237,228,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,85,0,0,0,0,0,0,0,0,0,5.784476216,300083,Duffins,0,0,625.196790969,Water Line  Permanent,Duffins,732,730,732_s,730_s,99.5,89.59,72.69,63.42,45.81,40.42,34.15,83.6,99.42,99.49,99.5,1.94591014906,5.46806014114,100,100,99.98,100.02,98.04,96.56,79.14,88.14,64.2,67.41
-1,87,1,86,87,287,DF1,EDU05,DF1-EDU05,Duffins,2000,36731,1,1,-79.06143189,43.89530563,655697.2084,4862071.37,17, ,C1,52,7.44,386.88,386.88, ,0,0,0,51,0,0,0,0,0,15,0,2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,129,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,4.701600877,300083,Duffins,0,0,625.196790969,Water Line  Permanent,Duffins,732,730,732_s,730_s,99.5,89.59,72.69,63.42,45.81,40.42,34.15,83.6,99.42,99.49,99.5,0,2.94443897917,100,100,99.98,100.02,98.04,96.56,79.14,88.14,64.2,67.41
-1,88,1,87,88,322,DF1,URD5,DF1-URD5,Duffins,2006,38884,1,1,-79.0959549,43.89619827,652922.1466,4862106.023,17, ,C1,49.8,1.7255,85.9299,83.7816525, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,121,0,286,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3.785945422,100009,Duffins,0,0,290.178822209,Water Line  Permanent,Duffins,649,672,649_s,672_s,98.56,73.69,44.22,25.53,15.1,6.79,2.71,54.56,96.03,97.55,98.43,0,4.7957905456,100,100,100,100,77.02,92.15,39.13,63.06,10.44,22.71
-1,89,1,88,89,294,DF1,GTD5,DF1-GTD5,Duffins,2006,38861,1,1,-79.11445618,43.89673996,651434.8333,4862132.103,17, ,C1,108,1.459,157.572,145.7541,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300048,Duffins,0,0,985.239796653,Water Line  Permanent,Duffins,598,209,598_s,209_s,97.37,90.38,80.93,69.02,49.23,38.41,25.15,85.9,95.77,97.32,97.52,0,0,99.99,100.01,100.01,100,92.06,96.28,89.45,93.51,65.04,70.64
-1,90,1,89,90,320,DF1,UCRP1,DF1-UCRP1,Duffins,2006,38968,1,1,-79.09915161,43.89825821,652660.1358,4862328.903,17, ,C1,42.5,1.9005,80.77125,78.75196875, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.742875955,400003,Duffins,0,0,20.0014800201,Water Line  Intermittent,Duffins,672,666,672_s,666_s,98.49,74.78,46.53,27.01,15.69,7.01,2.72,57.85,94.3,96.37,97.66,0,0,100.01,100,100.02,100.01,82.06,95.25,41.35,66.95,10.72,23.6
-1,91,1,90,91,319,DF1,UCRP1,DF1-UCRP1,Duffins,2006,38938,1,1,-79.09915161,43.89825821,652660.1358,4862328.903,17, ,C1,42.5,1.9005,80.77125,78.75196875, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,0,20,0,0,0,0,0,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6.20299219,400003,Duffins,0,0,20.0014800201,Water Line  Intermittent,Duffins,672,666,672_s,666_s,98.49,74.78,46.53,27.01,15.69,7.01,2.72,57.85,94.3,96.37,97.66,0,2.94443897917,100.01,100,100.02,100.01,82.06,95.25,41.35,66.95,10.72,23.6
-1,92,1,91,92,176,DF1,DF011WM,DF1-DF011WM,Duffins,2009,40021,1,1,-79.18385315,43.90073395,645851.4826,4862450.827,17, ,C1,42.2,10.228,431.6216,431.6216, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,30,22,23,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,21,0,0,0,0,0,0,18,0,0,8.019473061,300091,Duffins,0,0,904.100841519,Water Line  Permanent,Duffins,109,108,109_s,108_s,99.29,86.67,76.91,69.06,53.51,42.07,33,80.15,98.42,98.93,99.19,1.38629436112,3.40119738166,100,100,100.01,100,87.99,93.25,81.58,86.56,55.76,66.36
-1,93,1,92,93,175,DF1,DF011WM,DF1-DF011WM,Duffins,2006,38944,1,1,-79.18385315,43.90073395,645851.4826,4862450.827,17, ,C1,42.7,9.608,410.2616,396.5862133, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,0,27,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,75,0,0,132,0,0,0,0,0,0,8,0,0,4.510992741,300091,Duffins,0,0,904.100841519,Water Line  Permanent,Duffins,109,108,109_s,108_s,99.29,86.67,76.91,69.06,53.51,42.07,33,80.15,98.42,98.93,99.19,0,2.07944154168,100,100,100.01,100,87.99,93.25,81.58,86.56,55.76,66.36
-1,94,1,93,94,174,DF1,DF011WM,DF1-DF011WM,Duffins,2003,37805,1,1,-79.18385315,43.90073395,645851.4826,4862450.827,17, ,C1,40.2,10.281,413.2962,399.51966, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,82,0,0,0,0,0,0,0,0,0,2.901458509,300091,Duffins,0,0,904.100841519,Water Line  Permanent,Duffins,109,108,109_s,108_s,99.29,86.67,76.91,69.06,53.51,42.07,33,80.15,98.42,98.93,99.19,0,0,100,100,100.01,100,87.99,93.25,81.58,86.56,55.76,66.36
-1,95,1,94,95,173,DF1,DF011WM,DF1-DF011WM,Duffins,2003,37687,1,1,-79.18385315,43.90073395,645851.4826,4862450.827,17, ,C1,40.2,10.281,413.2962,399.51966, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,8,0,0,7.173998022,300091,Duffins,0,0,904.100841519,Water Line  Permanent,Duffins,109,108,109_s,108_s,99.29,86.67,76.91,69.06,53.51,42.07,33,80.15,98.42,98.93,99.19,0.69314718056,2.99573227355,100,100,100.01,100,87.99,93.25,81.58,86.56,55.76,66.36
-1,96,1,95,96,594,WD1,WDU08,WD1-WDU08,West Duffins,2000,36807,1,1,-79.18425751,43.90270996,645814.1844,4862669.585,17, ,C1,43,6.57,282.51,282.51, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,5,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5.721614297,300091,Duffins,0,0,592.943031139,Water Line  Permanent,Duffins,109,212,109_s,212_s,99.74,86.21,75.82,66.69,52.9,42.07,33,79.96,98.92,99.46,99.63,0.69314718056,0,100,100.01,99.99,100,87.66,92.65,79.24,85.71,55.76,65.8900000000001
-1,97,1,96,97,593,WD1,WDU08,WD1-WDU08,West Duffins,2000,36748,1,1,-79.18425751,43.90270996,645814.1844,4862669.585,17, ,C1,43,6.57,282.51,282.51, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,72,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,24,0,0,0,0,0,0,0,0,0,3.91242957,300091,Duffins,0,0,592.943031139,Water Line  Permanent,Duffins,109,212,109_s,212_s,99.74,86.21,75.82,66.69,52.9,42.07,33,79.96,98.92,99.46,99.63,0,3.40119738166,100,100.01,99.99,100,87.66,92.65,79.24,85.71,55.76,65.8900000000001
-1,98,1,97,98,206,DF1,DF018WM,DF1-DF018WM,Duffins,2009,39990,1,1,-79.07144928,43.90562058,654865.8937,4863198.201,17, ,C1,45.32,4.047,183.41004,180.353206, ,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,24,0,0,5.378565749,300083,Duffins,0,0,405.38836787,Water Line  Permanent,Duffins,732,801,732_s,801_s,90.07,69.94,60.96,55.54,44.12,39.69,34.15,62.73,83.84,86.8,89.72,0,3.25809653802,100,99.99,99.99,99.99,81.1,88.97,73.05,78.05,62.8200000000001,67.5900000000001
